Time (s),Energy (J)
376.7458333335817,0.0009406397696878344
376.7541666664183,0.0009411270032089192
376.76250000018626,0.0009688634303657295
376.7708333339542,0.0009581003302656654
376.77916666679084,0.0009397561243389418
376.78749999962747,0.0009427625179725396
376.7958333333954,0.0009242864752252444
376.8041666671634,0.0008801783015712772
376.8125,0.0008673103617837796
376.8208333328366,0.0008897575710236083
376.8291666666046,0.0008891808536617418
376.83750000037253,0.0008912749818676957
376.84583333320916,0.0009165880090122869
376.8541666660458,0.0009354918342268093
376.86249999981374,0.0009061033431834176
376.8708333335817,0.0009071908220050773
376.8791666664183,0.0008967203594210105
376.88750000018626,0.0008626503685036369
376.8958333339542,0.000871015780290918
376.90416666679084,0.0008857661136474348
376.91249999962747,0.0008703998054073736
376.9208333333954,0.0008532601071422619
376.9291666671634,0.0008604332576993556
376.9375,0.0008567907434979816
376.9458333328366,0.0008722739978423988
376.9541666666046,0.0008879202965701438
376.96250000037253,0.0008937185271591375
376.97083333320916,0.0008802070642275339
376.9791666660458,0.0008703542461390157
376.98749999981374,0.0008597862902419706
376.9958333335817,0.0008480103492516378
377.0041666664183,0.0008549725530428987
377.01250000018626,0.0008824966100249299
377.0208333339542,0.0008883516414783799
377.02916666679084,0.0008771556741749009
377.03749999962747,0.0008847767643302973
377.0458333333954,0.0008797833885054729
377.0541666671634,0.0008705715509336187
377.0625,0.0008872058209021816
377.0708333328366,0.0009003668098443995
377.0791666666046,0.0008996003679015985
377.08750000037253,0.0009123605744676411
377.09583333320916,0.0009175190458705629
377.1041666660458,0.0009220066179906894
377.11249999981374,0.0009299491564362938
377.1208333335817,0.0009392943987620583
377.1291666664183,0.000949208619509534
377.13750000018626,0.0009516479959188473
377.1458333339542,0.0009622933178192739
377.15416666679084,0.0009691572126726555
377.16249999962747,0.0009773519984008772
377.1708333333954,0.0009864856368011488
377.1791666671634,0.0009912884387475174
377.1875,0.0010058019191347967
377.1958333328366,0.001012610419586224
377.2041666666046,0.0010167186435054987
377.21250000037253,0.0010262291674862922
377.22083333320916,0.0010264557834176458
377.2291666660458,0.0010269130943498794
377.23749999981374,0.0010317874464149668
377.2458333335817,0.00104772857536517
377.2541666664183,0.0010717106599003046
377.26250000018626,0.0010617778448320792
377.2708333339542,0.0010517985635019045
377.27916666679084,0.0010526078172645725
377.28749999962747,0.001036844532336545
377.2958333333954,0.001028901887373479
377.3041666671634,0.0010238428606257344
377.3125,0.0010290448741656633
377.3208333328366,0.0010497345889390886
377.3291666666046,0.001071488746170246
377.33750000037253,0.0010866276270249386
377.34583333320916,0.0010998254096392657
377.3541666660458,0.0010922463120266457
377.36249999981374,0.0010679985968380379
377.3708333335817,0.001046151731607381
377.3791666664183,0.0010472329985518058
377.38750000018626,0.0010244750650727497
377.3958333339542,0.001016253780171894
377.40416666679084,0.0010182554677840017
377.41249999962747,0.0010073423207828114
377.4208333333954,0.0009989478502276938
377.4291666671634,0.0009885860837428595
377.4375,0.0009968698619076122
377.4458333328366,0.0009913739349940442
377.4541666666046,0.0009872581278074222
377.46250000037253,0.0009788026549912843
377.47083333320916,0.0009628460834321118
377.4791666660458,0.0009256652594160641
377.48749999981374,0.0009242931869906101
377.4958333335817,0.0009118494802251575
377.5041666664183,0.0008996258945472846
377.51250000018626,0.0009057413603272835
377.5208333339542,0.0008878785991939253
377.52916666679084,0.0008850230373766976
377.53749999962747,0.0008813434151662136
377.5458333333954,0.00084176616830689
377.5541666671634,0.0008397832154116713
377.5625,0.0008674766204137541
377.5708333328366,0.0008364109457090763
377.5791666666046,0.0008144930573195097
377.58750000037253,0.0008224184400944523
377.59583333320916,0.000820900657402035
377.6041666660458,0.0008087265489820084
377.61249999981374,0.0007867231724887347
377.6208333335817,0.0007655870921396968
377.6291666664183,0.000770826187142859
377.63750000018626,0.0007441572057302892
377.6458333339542,0.0007182472471214396
377.65416666679084,0.0007350033449569082
377.66249999962747,0.0007594696760193642
377.6708333333954,0.0007594774448875796
377.6791666671634,0.0007593440794693151
377.6875,0.0007675598991241372
377.6958333328366,0.0007652154943187384
377.7041666666046,0.0007539758505785699
377.71250000037253,0.0007410737599400363
377.72083333320916,0.0007448531427058924
377.7291666660458,0.000752175000350519
377.73749999981374,0.0007538067880830113
377.7458333335817,0.0007632952022049722
377.7541666664183,0.0007706023387896721
377.76250000018626,0.0007658977737392547
377.7708333339542,0.0007704692257064494
377.77916666679084,0.0007756673033156858
377.78749999962747,0.0007830071300531927
377.7958333333954,0.0007901037144932843
377.8041666671634,0.0007937779503421893
377.8125,0.0007994235536017413
377.8208333328366,0.0008071168023207065
377.8291666666046,0.0008134157421153532
377.83750000037253,0.0008235672704799413
377.84583333320916,0.000825431253154818
377.8541666660458,0.0008321968817313063
377.86249999981374,0.0008467715440687584
377.8708333335817,0.0008534018395423004
377.8791666664183,0.0008603145240755339
377.88750000018626,0.0008577961149214275
377.8958333339542,0.0008606448557699764
377.90416666679084,0.0008657635927278307
377.91249999962747,0.0008787766203752767
377.9208333333954,0.0008790550553214871
377.9291666671634,0.0008776549019415825
377.9375,0.0008943613548311191
377.9458333328366,0.0009060106133560453
377.9541666666046,0.0009015793698736729
377.96250000037253,0.0009136170326229376
377.97083333320916,0.0009417381981933204
377.9791666660458,0.0009346078802892066
377.98749999981374,0.0009259240265038216
377.9958333335817,0.0009334659354180985
378.0041666664183,0.0009421721040467901
378.01250000018626,0.0009339195656536958
378.0208333339542,0.0009430409759119129
378.02916666679084,0.0009485475952502043
378.03749999962747,0.0009251572100410499
378.0458333333954,0.0009118078353225201
378.0541666671634,0.0009143593589584498
378.0625,0.0009159078696541201
378.0708333328366,0.0009248312281116
378.0791666666046,0.0009548301446500318
378.08750000037253,0.0009412023421759841
378.09583333320916,0.000924210534705594
378.1041666660458,0.0009183121187135157
378.11249999981374,0.0008981565707699701
378.1208333335817,0.0008869880676698472
378.1291666664183,0.0008871457045032116
378.13750000018626,0.0008938533810223248
378.1458333339542,0.0008906565818733725
378.15416666679084,0.0009078754068667649
378.16249999962747,0.0009039518946565295
378.1708333333954,0.0008897290823810522
378.1791666671634,0.0008986890470552567
378.1875,0.0008963713802927487
378.1958333328366,0.0008829498833620164
378.2041666666046,0.0008952824242456359
378.21250000037253,0.0009009569084597047
378.22083333320916,0.0008543179154969494
378.2291666660458,0.0008401829651845105
378.23749999981374,0.0008389980445073775
378.2458333335817,0.0008213982199336556
378.2541666664183,0.0008455860846012797
378.26250000018626,0.0008810707531310413
378.2708333339542,0.000879956327210607
378.27916666679084,0.0008712194425442021
378.28749999962747,0.0008749665818470476
378.2958333333954,0.000853455177875162
378.3041666671634,0.000855188866907497
378.3125,0.0008824296783842556
378.3208333328366,0.0008860830748957937
378.3291666666046,0.0008818681668856243
378.33750000037253,0.0008861770474695163
378.34583333320916,0.0008829318309011569
378.3541666660458,0.0008719328993649356
378.36249999981374,0.0008713639955857388
378.3708333335817,0.0008807872871514633
378.3791666664183,0.0008927222635861654
378.38750000018626,0.0008985722001710883
378.3958333339542,0.0009018211624791661
378.40416666679084,0.0009092480703003503
378.41249999962747,0.0009220083287218017
378.4208333333954,0.0009256858521808908
378.4291666671634,0.0009357604586313073
378.4375,0.0009504921724428073
378.4458333328366,0.000954834549723671
378.4541666666046,0.000960231310230597
378.46250000037253,0.000966188348101582
378.47083333320916,0.0009764079498140177
378.4791666660458,0.0009901198900976738
378.48749999981374,0.0009965490949142009
378.4958333335817,0.0010033352281482166
378.5041666664183,0.0010160677320101286
378.51250000018626,0.0010239642483327316
378.5208333339542,0.0010257073336887856
378.52916666679084,0.0010284342644908406
378.53749999962747,0.001028199206857039
378.5458333333954,0.0010317916160147433
378.5541666671634,0.001040002577305188
378.5625,0.0010510310627012132
378.5708333328366,0.0010409340768973152
378.5791666666046,0.0010280524426420357
378.58750000037253,0.0010460683249746694
378.59583333320916,0.0010397035518465714
378.6041666660458,0.0010249997468321226
378.61249999981374,0.0010411085356736294
378.6208333335817,0.0010678908464782921
378.6291666664183,0.001068690376541781
378.63750000018626,0.0010704862815487104
378.6458333339542,0.0010714112083931582
378.65416666679084,0.0010571853954246535
378.66249999962747,0.0010346970406800438
378.6708333333954,0.001012226763926094
378.6791666671634,0.0010159436222068052
378.6875,0.001034572367501596
378.6958333328366,0.001052863171381091
378.7041666666046,0.0010362145570255166
378.71250000037253,0.001026728451854808
378.72083333320916,0.001004076060652892
378.7291666660458,0.0009797351409162047
378.73749999981374,0.0009622199750225491
378.7458333335817,0.0009693568273974051
378.7541666664183,0.0009936829743963926
378.76250000018626,0.0009831737597991719
378.7708333339542,0.0009623161063032626
378.77916666679084,0.0009604324184522284
378.78749999962747,0.0009643885196126689
378.7958333333954,0.0009315053570873033
378.8041666671634,0.0009070542339983945
378.8125,0.0008893926843214217
378.8208333328366,0.0008628344410155364
378.8291666666046,0.0008427304659477386
378.83750000037253,0.0008346063065047815
378.84583333320916,0.000840550527740902
378.8541666660458,0.0008556894525497682
378.86249999981374,0.0008710164262666353
378.8708333335817,0.0008539034908565668
